"archetype","sprite","mounts","description","ui_texture","aim_bloom_penalty","camera_offset_bonus","cooldown","cooldown_deviation_max","burst_cooldown","per_click_cooldown","range","min_elevation","accuracy_cone_width","firing_aggro_radius","pickup_reload_percentage","muzzle_velocity","ammo_capacity","burst_count","shot_count","ammo_per_depot_replenish","weapon_effects","ammo_item","inventory_texture","firing_event","name","max_accuracy_cone_width","min_accuracy_cone_width","bloom_cone_width","bloom_per_firing","bloom_per_burst","bloom_growth_rate","bloom_decay_rate","recoil_impulse","fire_suppression","ui_texture_blends","ammo_type","fire_mode","engagement_distance","cycling_sound_duration","cycling_sound","empty_sound_duration","empty_sound","price","use_looping_sound","looping_firing_sound","looping_firing_stop_sound","secret","suppressed","hot_loads","terror_damage","morale_damage","firing_morale_damage","spool_time","spool_decay","spool_decay_delay","instability","ammo_pool","vehicle_ammo_pool","auto_reload","reloadable_on_foot","refuse_mag_multiply","reload_time","reload_arm_in_time","reload_arm_out_time","reload_cancel_ready_delay","swap_time","reload_begin_sound","reload_mid_sound","reload_ammo_in_sound","reload_finished_sound","failed_reload_sound","cold_reload_finished_sound","pickup_sound","drop_sound","spooling_event","spooling_event_stop","size","pickup_radius","reload_animation","shoot_animation","no_soft_aimlock","reload_class","flags","category","bullet","delay_distance","low_arc","filename"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_tilo.json","System.Object[]","gun_9mm_tilo.description","assets/ui/inventory/render/inv_gun_tilo.png","0.660000","1","0.500000","0","0.065000","0.330000","40","-49.999958","0.220000","12","0.120000","-1","27","3","1","4","assets/data/fx/wfx_9mm_tilo.json","assets/data/pickups/ammo/pkp_ammo_9mm_fmj.json","assets/ui/inventory/render/inv_gun_tilo.png","@{override=False; is_set=False; guid=}","gun_9mm_tilo.name","45","0.150000","4.660000","0","0.285000","0","1.800000","0","0.010000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","11","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","True","True","0","0","0","0","0","0","-1","27","0","False","True","False","3.330000","0.250000","1.750000","1.250000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","7","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_9mm_fmj.json","1.500000","True","gun_9mm_tilo.json"
"LASER_WEAPON","assets/pickups/weapons/gun_blackhand.json","System.Object[]","gun_akp.description","assets/ui/hud/HUD_defense_boom.png","0","0","0.250000","0","0","0.900000","13","45","24.999996","50","0.120000","-1","500","1","20","1","assets/data/fx/wfx_special_shockwave_01.json","","assets/ui/hud/HUD_defense_boom.png","@{override=False; is_set=True; guid=}","gun_akp.name","24.999996","24.999996","24.999996","0","0","0","0","50","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","75","75","False","False","False","8","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","35","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_akp.json"
"LASER_WEAPON","assets/pickups/weapons/temp_aux.json","System.Object[]","gun_alloy_frank.description","assets/ui/inventory/render/inv_gun_frank.png","0","0","0.040000","0","0","0.900000","1.200000","-49.999992","0","6","0.120000","-1","500","8","8","1","assets/data/fx/wfx_alloy_frank.json","assets/data/pickups/ammo/pkp_ammo_alloy_rod.json","assets/ui/inventory/render/inv_gun_frank.png","@{override=False; is_set=False; guid=}","gun_alloy_frank.name","6","6","6","0","0","0","0","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","False","False","False","0","0","0","0","0","0","0","75","75","True","True","True","7.500000","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","13","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_alloy_frank.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_smoke.json","System.Object[]","gun_bigsmoke.description","assets/ui/inventory/render/inv_ammo_g_smoke.png","1","0","1","0","0","1","20","-49.999958","13.999998","0","0.250000","-1","12","1","15","0","assets/data/fx/wfx_special_smoke_01.json","","assets/ui/inventory/render/inv_ammo_g_smoke.png","@{override=False; is_set=True; guid=}","gun_bigsmoke.name","360","13.999998","0","1","0","0","5","0","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","-1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","1","1","True","False","True","2","0.200000","0.900000","0","0.330000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","33","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_g_smoke.json","0.200000","True","gun_bigsmoke.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_binocs.json","System.Object[]","gun_binoculars.description","assets/ui/inventory/render/inv_gun_binoculars.png","0","25","0","0","0","0.200000","20","-65","0","0","0.250000","-1","-1","0","0","0","assets/data/fx/wfx_null.json","","assets/ui/inventory/render/inv_gun_binoculars.png","@{override=False; is_set=True; guid=}","gun_binoculars.name","0","0","0","0","0","0","1","0","0","System.Object[]","AMMOTYPE_NONE","BURST/AUTO","-1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","-1","-1","True","True","True","0.100000","0.100000","0.100000","0","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","3","1","","","False","MAGAZINE","128","ITEM","assets/data/pickups/weapons/bullets/b_null.json","2","True","gun_binoculars.json"
"LASER_WEAPON","assets/pickups/weapons/gun_blackhand.json","System.Object[]","gun_blackhand.description","assets/ui/inventory/render/inv_gun_blackhand.png","0","3","4","0","0","2.750000","31","-49.999958","4.000000","0","0.120000","-1","20","20","1","1","assets/data/fx/wfx_laser_small_02.json","assets/data/pickups/ammo/pkp_ammo_cell_extreme.json","assets/ui/inventory/render/inv_gun_blackhand.png","@{override=False; is_set=True; guid=}","gun_blackhand.name","4.000000","4.000000","2.000000","0.200000","0","0","1","1","0","System.Object[]","AMMOTYPE_LASER","SEMI-AUTO","-1","0.399000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","2000000","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","5","0","0","0","0","20","20","True","True","False","4","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","31","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_blackhand.json"
"LASER_WEAPON","assets/pickups/weapons/temp_aux.json","System.Object[]","gun_broiler.description","assets/ui/hud/HUD_aux_laser_01.png","0","0","1.500000","0.500000","0","0.900000","27","-49.999992","2.500000","8","0.120000","-1","12","1","20","1","assets/data/fx/wfx_laser_aux_01.json","assets/data/pickups/ammo/pkp_ammo_cell_extreme.json","assets/ui/hud/HUD_aux_laser_01.png","@{override=False; is_set=True; guid=}","gun_broiler.name","8.000000","2.000000","5.000000","0.427000","0","0","0.185000","0","0","System.Object[]","AMMOTYPE_LASER","SEMI-AUTO","15","0.299000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","5","75","75","True","True","False","3.300000","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","202","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_broiler.json"
"LASER_WEAPON","assets/pickups/weapons/laser_tur.json","System.Object[]","gun_bully.description","assets/ui/hud/HUD_tur_laser_02.png","0","3.500000","0.100000","0","0","0.900000","30","-49.999958","2.000000","0","0.120000","-1","70","1","6","1","assets/data/fx/wfx_laser_tur_02.json","assets/data/pickups/ammo/pkp_ammo_cell_hi.json","assets/ui/hud/HUD_tur_laser_02.png","@{override=False; is_set=True; guid=}","gun_bully.name","2.000000","2.000000","1.000000","0","0","0","1","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.399000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","2000000","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0.100000","0","70","140","True","True","False","2","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","62","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_bully.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_concrifle.json","System.Object[]","gun_cell_concussion.description","assets/ui/hud/HUD_sml_can_01.png","0","0","1.550000","0","0","0.200000","40","-49.999992","0.500000","10","0.120000","-1","11","1","1","4","assets/data/fx/wfx_mg_small_01.json","assets/data/pickups/ammo/pkp_ammo_cell_lo.json","","@{override=False; is_set=True; guid=}","gun_cell_concussion.name","45","0","0.500000","0","0","0","1","0","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","-1","1.100000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","100","132","False","True","False","1.600000","0.200000","0.900000","0.225000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","15","1","","","False","MAGAZINE","0","WEAPON","assets/data/pickups/weapons/bullets/b_cell_concussion.json","0.100000","True","gun_cell_concussion.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_authglove.json","System.Object[]","gun_cell_glove.description","assets/ui/hud/HUD_sml_can_01.png","0","0","3","0","0","0.200000","40","-49.999992","0.500000","10","0.120000","-1","100","1","1","4","assets/data/fx/wfx_mg_small_01.json","assets/data/pickups/ammo/pkp_ammo_cell_lo.json","","@{override=False; is_set=True; guid=}","gun_cell_glove.name","45","0","0.500000","0","0","0","1","0","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","-1","1.100000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","100","132","True","True","False","1.600000","0.200000","0.900000","0.225000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","15","1","","","False","MAGAZINE","0","WEAPON","assets/data/pickups/weapons/bullets/b_cell_glove.json","0.100000","True","gun_cell_glove.json"
"LASER_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_chieftain.description","assets/ui/hud/HUD_hvy_laser_02.png","0","14","0.166000","0.500000","0","0.900000","70","-49.999992","0.100000","40","0.120000","-1","30","1","1","1","assets/data/fx/wfx_laser_heavy_02.json","assets/data/pickups/ammo/pkp_ammo_cell_extreme.json","assets/ui/hud/HUD_hvy_laser_02.png","@{override=False; is_set=True; guid=}","gun_chieftain.name","79.999969","0","4.000000","0.080000","0","0","0.300000","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","28","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","10","75","75","True","True","False","4","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","444","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_chieftain.json"
"LASER_WEAPON","assets/pickups/weapons/laser_tur.json","System.Object[]","gun_disco.description","assets/ui/hud/HUD_tur_laser_01.png","0","6","0.075000","0","0","0.900000","40","-49.999958","1.000000","0","0.120000","-1","100","1","5","1","assets/data/fx/wfx_laser_tur_01.json","assets/data/pickups/ammo/pkp_ammo_cell_hi.json","assets/ui/hud/HUD_tur_laser_01.png","@{override=False; is_set=True; guid=}","gun_disco.name","1.000000","1.000000","0","0","0","0","1","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.399000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","2000000","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","100","200","True","True","False","2","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","75","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_disco.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_flashlight.json","System.Object[]","gun_flashlight.description","assets/ui/inventory/render/inv_gun_flashlight.png","0","0","0","0","0","0.200000","20","0","0","0","0.250000","-1","-1","0","0","0","assets/data/fx/wfx_flashlight.json","","assets/ui/inventory/render/inv_gun_flashlight.png","@{override=False; is_set=True; guid=}","gun_flashlight.name","0","0","0","0","0","0","1","0","0","System.Object[]","AMMOTYPE_NONE","BURST/AUTO","-1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","-1","-1","True","True","True","0.100000","0.100000","0.100000","0","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","3","1","","","False","MAGAZINE","0","WEAPON","assets/data/pickups/weapons/bullets/b_null.json","2","True","gun_flashlight.json"
